"listing_id","bedrooms","bathrooms","price","created_month","created_hour","weekend","interest_level","interest_level_num","time_ofday","clean_wordcount","numPh","numFeat","distance_city","cats","dishwasher","dogs","doorman","elevator","fee","fitness","hardwoods","laundry","war"
7134558,2,1,2500,"06","02",FALSE,"low",1,"00-06",68,4,5,0.0555490577001984,1,0,1,0,1,0,0,1,1,0
7112715,1,1,3900,"06","02",TRUE,"low",1,"00-06",58,10,5,0.08828026286424,0,1,0,1,1,0,0,1,0,0
7161513,1,1,2795,"06","01",FALSE,"low",1,"00-06",34,5,5,0.0183489136294207,1,0,1,0,0,0,0,1,0,0
7179526,0,1,3605,"06","01",TRUE,"low",1,"00-06",0,0,10,0.0669486332301114,1,0,1,1,1,0,1,0,2,0
7106492,0,1,2600,"06","01",TRUE,"low",1,"00-06",21,2,3,0.0323479939313029,1,0,1,1,0,0,0,0,0,0
7158913,0,1,2150,"06","15",FALSE,"medium",2,"12-18",55,4,5,0.0499295232440701,0,0,0,1,1,0,0,1,1,0
7173462,2,1,3300,"06","08",FALSE,"low",1,"06-12",85,5,7,0.0404171799038504,0,1,0,1,1,1,0,1,1,0
7200621,0,1,2400,"06","05",FALSE,"medium",2,"00-06",65,4,4,0.053585117256387,0,0,0,1,1,1,0,0,1,0
7187028,2,1,2400,"06","01",FALSE,"medium",2,"00-06",36,0,3,0.0227581508778761,1,0,1,0,0,0,0,0,0,1
7125363,1,1,3395,"06","04",FALSE,"low",1,"00-06",84,9,15,0.0446918604600402,1,1,1,1,1,1,1,1,1,0
7130366,1,1,3895,"06","03",FALSE,"low",1,"00-06",74,5,4,0.0758564559637531,0,0,0,1,1,0,0,0,1,0
7208769,1,2,3545,"06","05",FALSE,"low",1,"00-06",79,9,11,0.0505253761131954,1,1,1,1,1,0,1,1,1,0
7103416,1,1,3595,"06","03",FALSE,"low",1,"00-06",45,8,4,0.0385613328527372,1,0,1,0,0,0,0,1,1,0
7137984,2,1,4850,"06","16",FALSE,"low",1,"12-18",107,10,6,0.00888365079120203,1,0,1,1,1,0,1,0,0,0
7144427,3,1,2600,"06","01",TRUE,"low",1,"00-06",30,3,1,0.0554581847104736,0,0,0,0,0,1,0,0,0,0
7135068,5,2,7995,"06","03",FALSE,"low",1,"00-06",179,15,3,0.0399320501775222,0,0,0,1,0,0,0,0,0,0
7202577,1,1,2900,"06","01",FALSE,"low",1,"00-06",9,6,5,0.0417122407858853,1,0,1,1,0,0,0,0,1,1
7156817,2,1,3450,"06","02",FALSE,"medium",2,"00-06",163,7,8,0.0890643739739964,0,1,0,1,1,1,1,1,1,0
7137239,2,1,2950,"06","05",FALSE,"medium",2,"00-06",33,2,3,0.0746345427491868,1,0,1,0,0,0,0,0,1,0
7206216,2,2,6000,"06","21",FALSE,"medium",2,"18-23",0,11,6,0.0609939102811165,0,0,0,1,1,0,1,0,1,0
7110900,1,1,2675,"06","06",TRUE,"medium",2,"00-06",112,5,8,0.00825563755139949,0,1,0,0,1,1,1,1,1,0
7214414,3,1,3795,"06","02",TRUE,"low",1,"00-06",42,7,1,0.0882247812770307,0,0,0,0,0,0,0,1,0,0
7088531,2,1,3875,"06","02",FALSE,"low",1,"00-06",54,5,5,0.0550272231843458,1,1,1,0,1,0,0,1,0,0
7159381,2,2,4708,"06","15",FALSE,"medium",2,"12-18",219,7,8,0.0202565779780356,1,1,1,0,1,1,0,1,1,0
7164902,0,1,1800,"06","06",FALSE,"medium",2,"00-06",33,5,2,0.0121105182127013,0,0,0,0,0,0,0,1,0,0
7230906,2,1,3100,"06","04",FALSE,"low",1,"00-06",85,7,11,0.0625300814918676,1,1,1,1,1,1,1,1,1,0
7166642,1,1,2155,"06","01",FALSE,"medium",2,"00-06",50,5,2,0.0642497857691339,0,0,0,0,0,0,1,0,0,1
7224785,2,1,3000,"06","03",FALSE,"high",3,"00-06",48,9,2,0.0555288237889146,1,0,1,0,0,0,0,0,0,0
7157285,2,1,4295,"06","12",FALSE,"low",1,"06-12",72,4,8,0.0390552586904764,1,1,1,0,0,1,0,1,1,0
7217806,1,1,2400,"06","02",TRUE,"low",1,"00-06",14,5,4,0.0521250345935589,1,0,1,0,0,0,0,1,1,0
7091219,2,1,3350,"06","05",FALSE,"medium",2,"00-06",68,6,11,0.00735783333461877,1,1,1,1,1,0,1,0,1,0
7135976,2,2,5795,"06","04",FALSE,"low",1,"00-06",57,5,8,0.0613509751461221,1,1,0,1,1,1,1,1,1,0
7170059,1,1,3800,"06","05",FALSE,"low",1,"00-06",69,7,6,0.039259673347846,0,1,0,1,0,1,0,1,1,0
7160501,2,1,4195,"06","15",FALSE,"low",1,"12-18",67,5,5,0.0718244463353509,0,1,0,0,0,1,0,1,1,0
7167754,1,1,3595,"06","02",FALSE,"low",1,"00-06",45,8,4,0.0385613328527372,1,0,1,0,0,0,0,1,1,0
7215169,1,1,3095,"06","03",TRUE,"low",1,"00-06",45,8,1,0.0401782328055905,0,0,0,0,0,0,0,1,0,0
7130741,1,1,5550,"06","04",FALSE,"low",1,"00-06",62,5,7,0.0206536353066482,0,1,0,1,1,1,0,1,1,1
7157915,1,1,1800,"06","12",FALSE,"high",3,"06-12",26,6,2,0.0935254954083644,1,0,0,0,0,0,0,1,0,0
7153893,1,1,2975,"06","01",FALSE,"low",1,"00-06",46,4,3,0.0190786601044173,1,0,1,0,0,0,0,0,0,1
7222894,1,1,3735,"06","01",FALSE,"low",1,"00-06",0,0,11,0.00825563755139949,1,1,1,1,1,0,1,0,1,0
7143730,2,1,4186,"06","06",TRUE,"low",1,"00-06",9,9,3,3.35137476715621,1,0,1,0,1,0,0,0,0,0
7096090,2,2,6695,"06","02",FALSE,"medium",2,"00-06",100,7,11,0.0178645937927517,1,1,1,1,1,0,1,0,1,0
7143025,2,1,3400,"06","05",TRUE,"medium",2,"00-06",69,10,10,0.0460050126766681,1,1,1,1,1,0,1,1,1,0
7117553,2,1,4095,"06","02",FALSE,"low",1,"00-06",27,1,6,0.0212916545007682,1,1,1,0,0,0,0,0,1,1
7185559,1,1,2700,"06","19",FALSE,"low",1,"18-23",86,10,7,0.0862435550715519,1,1,1,0,1,1,0,1,1,0
7232795,0,1,2350,"06","06",FALSE,"medium",2,"00-06",76,5,7,0.0518904157950181,0,1,0,1,1,1,0,1,1,1
7198777,0,1,2378,"06","03",FALSE,"medium",2,"00-06",42,4,10,0.04377963580684,1,1,1,1,1,1,1,1,1,0
7123382,0,1,2100,"06","02",FALSE,"low",1,"00-06",57,1,2,0.048865046315138,1,0,1,0,0,0,0,0,0,0
7126821,2,1,1650,"06","06",FALSE,"high",3,"00-06",3,6,2,0.0934103423148622,0,0,0,0,0,1,0,1,0,0
7171981,2,1,3999,"06","07",FALSE,"low",1,"06-12",122,6,8,0.0364076586912742,0,1,0,0,1,0,0,1,1,0
7147974,2,1,2887,"06","08",TRUE,"medium",2,"06-12",63,6,1,0.0366993314841077,0,0,0,0,0,1,0,0,0,0
7090493,1,1,2575,"06","04",FALSE,"medium",2,"00-06",63,5,7,0.0810757234403696,1,1,1,1,1,0,0,1,0,0
7092218,0,1,1750,"06","05",FALSE,"high",3,"00-06",68,5,2,0.0865127801621225,0,0,0,0,0,1,0,1,0,0
7088124,2,2,4915,"06","02",FALSE,"low",1,"00-06",56,4,5,0.0267629425022791,1,1,1,1,1,0,0,0,0,0
7088568,2,1,4295,"06","02",FALSE,"low",1,"00-06",74,5,2,0.0538764899690032,1,0,1,0,0,0,0,0,0,0
7166833,2,2,5000,"06","02",FALSE,"low",1,"00-06",23,3,4,0.0889709472321191,1,0,1,1,1,0,0,0,0,0
7088798,2,1,3200,"06","02",FALSE,"medium",2,"00-06",86,8,13,0.0473977268587863,1,1,1,1,1,1,1,1,1,0
7204708,0,1,2525,"06","03",FALSE,"low",1,"00-06",26,4,7,0.0260693508047277,1,1,1,0,1,0,0,1,1,0
7103044,1,1,3350,"06","03",FALSE,"low",1,"00-06",40,4,9,0.0848763080687467,1,1,1,1,1,1,1,0,1,0
7170318,1,1,2300,"06","05",FALSE,"medium",2,"00-06",65,5,4,0.0372511977173862,0,0,0,0,1,0,0,1,0,0
7206346,1,1,2715,"06","02",FALSE,"low",1,"00-06",33,0,3,0.0291973103449541,1,0,1,0,0,1,0,0,0,0
7208337,2,2,2800,"06","04",FALSE,"low",1,"00-06",52,5,3,0.0927674568551912,1,0,1,0,0,0,0,1,0,0
7140820,3,1,4300,"06","03",TRUE,"low",1,"00-06",64,5,5,0.0304340925834795,1,1,1,0,0,1,0,1,0,0
7194486,2,1,2200,"06","07",FALSE,"low",1,"06-12",36,3,2,0.0509330860186195,0,0,0,0,0,0,0,1,0,1
7105614,2,1,3400,"06","06",FALSE,"low",1,"00-06",109,3,3,0.0901256939578259,0,1,0,0,1,1,0,0,0,0
7178265,3,1,4025,"06","06",FALSE,"low",1,"00-06",113,7,7,0.0101558894923059,0,1,0,1,0,0,1,1,1,0
7439407,0,1,3100,"06","02",FALSE,"low",1,"00-06",20,9,2,0.0658627283930692,0,0,0,1,1,0,0,0,0,0
7135550,1,1,3855,"06","03",FALSE,"low",1,"00-06",0,16,1,0.0446918604600402,1,0,0,0,0,0,0,0,0,0
7092435,1,1,4095,"06","05",FALSE,"medium",2,"00-06",61,6,8,0.0377315604153843,1,1,1,1,1,0,1,1,1,0
7189120,1,1,2150,"06","03",FALSE,"low",1,"00-06",53,7,1,0.0501361637082474,0,0,0,0,0,0,0,1,0,0
7099446,0,1,2550,"06","06",FALSE,"low",1,"00-06",59,5,8,0.0450686735036648,0,0,0,1,1,1,1,1,1,1
7123391,1,1,3400,"06","02",FALSE,"low",1,"00-06",43,7,2,0.0262337220268138,0,0,0,0,1,0,0,1,0,0
7227520,0,1,2595,"06","14",FALSE,"low",1,"12-18",46,9,5,0.0551693975984849,0,0,0,1,1,1,0,0,1,0
7141615,2,2,4600,"06","04",TRUE,"low",1,"00-06",85,6,7,0.0102300093538473,0,1,0,1,1,0,0,1,1,0
7185499,1,1,1700,"06","19",FALSE,"medium",2,"18-23",0,3,2,0.0847820137256654,1,0,1,0,0,0,0,0,0,0
7150727,0,1,2350,"06","12",TRUE,"low",1,"06-12",0,2,4,0.0452780912956819,1,0,0,1,1,0,1,0,0,0
7115250,0,1,2780,"06","02",FALSE,"low",1,"00-06",81,3,12,0.0267629425022791,1,1,1,1,1,1,1,1,1,0
7212945,2,1,2350,"06","01",TRUE,"low",1,"00-06",47,4,1,0.167892184009206,0,0,0,0,1,0,0,0,0,0
7214737,0,1,2150,"06","03",TRUE,"low",1,"00-06",30,3,3,0.0797787314475491,0,1,0,0,0,0,0,1,1,0
7162022,2,1,3000,"06","02",FALSE,"low",1,"00-06",51,8,7,0.0970193256592753,1,1,1,0,1,1,0,0,1,0
7184817,3,2,5903,"06","18",FALSE,"low",1,"12-18",89,5,12,0.040687507559202,1,1,1,1,1,1,1,1,1,0
7218092,1,1,2855,"06","02",TRUE,"low",1,"00-06",14,5,5,0.0549463160856087,0,1,0,1,1,0,0,1,0,0
7130017,0,1,1350,"06","03",FALSE,"high",3,"00-06",13,3,3,0.162745756170108,1,0,1,0,0,0,0,1,0,0
7185260,1,1,3390,"06","18",FALSE,"low",1,"12-18",67,7,12,0.0489034449847831,0,1,0,1,1,1,1,1,1,0
7133320,1,1,3970,"06","01",FALSE,"low",1,"00-06",44,4,6,0.0848763080687467,1,0,1,1,0,1,1,0,0,0
7134086,2,2,7400,"06","02",FALSE,"low",1,"00-06",113,4,6,0.0628004080510616,1,0,1,1,1,0,0,0,0,1
7115154,1,1,5400,"06","02",FALSE,"low",1,"00-06",99,7,10,0.0305832845093493,1,1,1,1,1,0,1,0,1,0
7223279,3,2,5200,"06","02",FALSE,"medium",2,"00-06",88,8,11,0.0561782549691596,1,1,1,1,1,1,1,1,1,0
7140186,1,1.5,4995,"06","03",TRUE,"low",1,"00-06",51,10,4,0.0182749996273638,1,0,1,1,1,0,0,0,0,0
7195591,1,1,1700,"06","07",FALSE,"medium",2,"06-12",12,12,2,0.130552930918389,1,0,0,0,0,0,0,0,0,1
7132576,1,1,2292,"06","06",FALSE,"low",1,"00-06",56,5,2,0.06028128325924,0,1,0,0,0,0,0,1,0,0
7128756,0,1,2850,"06","01",FALSE,"low",1,"00-06",71,4,2,0.0676831080209802,1,0,1,0,0,0,0,0,0,0
7124104,1,1,2550,"06","03",FALSE,"medium",2,"00-06",114,6,9,0.0125238361287573,1,1,1,1,1,1,1,0,1,1
7096061,2,2,6380,"06","02",FALSE,"low",1,"00-06",44,4,5,0.0908303904614496,1,0,1,1,1,0,0,0,1,0
7146106,1,1,2595,"06","03",TRUE,"low",1,"00-06",66,5,5,0.0499295232440701,0,0,0,1,1,0,0,1,1,0
7162304,3,2,5800,"06","02",FALSE,"low",1,"00-06",50,4,10,0.0672889317152536,1,1,1,1,1,1,0,1,1,0
7145131,1,1,3950,"06","02",TRUE,"low",1,"00-06",87,5,8,0.0328225655819289,1,1,1,1,1,0,1,0,1,0
7109739,1,1,3395,"06","05",TRUE,"low",1,"00-06",47,9,6,0.0362233050863639,1,1,1,0,0,1,0,0,1,0
7121138,3,1.5,3300,"06","06",FALSE,"low",1,"00-06",0,1,6,0.137246277950915,1,1,1,0,1,0,0,1,0,1
7146503,1,1,2500,"06","04",TRUE,"low",1,"00-06",0,5,1,0.096810209747628,0,0,0,0,0,1,0,0,0,0
7165066,1,1,2195,"06","10",FALSE,"low",1,"06-12",138,5,5,0.0855784628944668,0,0,0,0,1,0,0,0,0,0
7126403,1,1,2525,"06","05",FALSE,"low",1,"00-06",62,4,7,0.0135064300012991,0,1,0,1,1,1,1,1,1,0
7152179,2,1.5,5600,"06","13",TRUE,"low",1,"12-18",99,4,5,0.0180271947729067,1,0,1,1,1,0,1,0,0,0
7200224,3,2,3995,"06","05",FALSE,"high",3,"00-06",152,8,10,0.0917594360890471,0,1,0,1,1,1,1,1,1,0
7159977,3,1,3520,"06","15",FALSE,"low",1,"12-18",159,5,10,0.0101558894923059,1,1,1,1,1,1,1,1,1,0
7156707,0,1,2495,"06","02",FALSE,"low",1,"00-06",67,3,8,0.0272874423752013,1,1,0,0,1,0,0,1,1,1
7225762,1,1,2999,"06","05",FALSE,"low",1,"00-06",85,8,5,0.0404171799038504,0,1,0,1,1,0,0,1,1,0
7093542,3,2,5290,"06","06",FALSE,"low",1,"00-06",56,4,10,0.0316207089006536,1,1,1,1,1,0,1,1,1,0
7165907,1,1,3200,"06","01",FALSE,"low",1,"00-06",9,1,4,0.0519863781329264,1,0,1,1,0,0,0,0,0,1
7170729,0,1,2800,"06","06",FALSE,"medium",2,"00-06",90,3,7,0.0269632826521543,0,1,0,1,1,1,0,1,1,0
7132997,3,1,2600,"06","18",FALSE,"low",1,"12-18",47,10,5,0.0760553127097723,1,0,1,0,1,1,0,0,1,0
7118099,1,1,3450,"06","02",FALSE,"low",1,"00-06",28,3,5,0.00959407167889921,1,0,1,1,1,0,0,0,0,1
7140656,3,1,4900,"06","03",TRUE,"low",1,"00-06",34,6,5,0.0293714421058918,0,1,0,1,1,0,0,1,1,0
7158052,1,1,1800,"06","12",FALSE,"low",1,"06-12",66,3,7,0.127836125611581,1,0,1,0,0,1,0,0,0,0
7098239,0,1,1900,"06","04",FALSE,"medium",2,"00-06",33,5,2,0.0605096087524909,0,0,0,0,0,0,0,1,0,0
7133240,0,1,1662,"06","01",FALSE,"low",1,"00-06",19,0,4,0.12188284231745,1,0,1,0,0,1,0,0,0,1
7117383,2,2,4370,"06","01",FALSE,"low",1,"00-06",0,0,11,0.0919645700875101,1,1,1,1,1,0,1,1,1,0
7093570,2,1,2600,"06","06",FALSE,"high",3,"00-06",61,4,8,0.00564535662116117,0,1,0,1,1,1,0,1,1,0
7227943,2,1,3300,"06","01",FALSE,"low",1,"00-06",26,5,3,0.0770078991492451,1,0,1,0,0,0,0,0,0,1
7188441,0,1,3100,"06","02",FALSE,"low",1,"00-06",101,5,5,0.016801819287799,0,0,0,1,1,0,0,1,1,0
7112964,1,1,2395,"06","02",TRUE,"low",1,"00-06",20,6,6,0.096810209747628,1,1,1,0,0,1,0,1,1,0
7196283,2,2,4310,"06","19",FALSE,"low",1,"18-23",44,4,3,0.0910772927319461,0,0,0,1,1,0,0,0,1,0
7122998,2,2,7750,"06","02",FALSE,"low",1,"00-06",121,6,7,0.078671577404927,1,0,1,1,1,0,0,0,0,0
7143211,1,1,3500,"06","06",TRUE,"medium",2,"00-06",30,6,6,0.0269165441946071,0,1,0,1,1,0,0,1,1,0
7096958,2,1,2600,"06","03",FALSE,"low",1,"00-06",57,6,2,0.0719555357938469,1,0,0,0,0,0,0,1,0,0
7212066,1,1,3200,"06","11",FALSE,"low",1,"06-12",41,9,2,0.0767403509985454,1,0,1,0,0,0,0,0,0,0
7224977,1,1,3665,"06","03",FALSE,"low",1,"00-06",142,5,2,0.0691885900375202,1,0,1,0,0,0,0,0,0,0
7164077,3,1,5600,"06","05",FALSE,"medium",2,"00-06",18,10,7,0.00873958530938134,1,1,1,0,1,0,0,1,1,0
7189663,1,1,3050,"06","03",FALSE,"low",1,"00-06",130,0,4,0.0687691620668736,1,0,1,0,1,0,0,0,0,1
7191992,2,1,2865,"06","05",FALSE,"medium",2,"00-06",108,5,4,0.0776885966624403,1,0,1,0,0,0,0,1,0,0
7128513,3,1,3500,"06","01",FALSE,"high",3,"00-06",53,5,5,0.0250035115809771,1,0,1,1,0,0,0,1,0,0
7145258,2,1,4595,"06","02",TRUE,"low",1,"00-06",105,3,10,0.00580036303863925,1,1,1,1,1,0,1,0,1,0
7121447,3,1,4500,"06","06",FALSE,"medium",2,"00-06",0,6,2,0.0318431699329726,0,0,0,0,0,0,0,1,0,1
7175233,0,1,2200,"06","02",FALSE,"low",1,"00-06",52,3,4,0.0508858576755852,1,0,1,1,1,0,0,0,0,0
7214718,3,2,5995,"06","03",TRUE,"low",1,"00-06",89,2,14,0.00652517519918377,0,1,0,1,1,1,1,1,1,1
7129717,2,1,1875,"06","02",FALSE,"high",3,"00-06",20,8,4,0.175429311038316,1,0,1,0,1,0,0,0,1,0
7213268,0,1,2395,"06","01",TRUE,"low",1,"00-06",33,0,2,0.0460184685901189,1,0,1,0,0,0,0,0,0,0
7215152,4,1,3450,"06","03",TRUE,"low",1,"00-06",110,9,8,0.125190590506558,1,0,1,0,1,0,0,0,0,0
7116433,2,1.5,6045,"06","05",FALSE,"low",1,"00-06",57,8,11,0.0213222932955173,0,1,0,1,1,0,1,1,1,1
7132340,0,1,3850,"06","06",FALSE,"low",1,"00-06",106,9,7,0.0367010987761983,0,0,0,0,1,0,0,1,1,1
7178261,1,1,2750,"06","06",FALSE,"low",1,"00-06",68,4,5,0.0862435550715519,0,1,0,0,1,1,0,1,0,1
7117144,1,1,4390,"06","01",FALSE,"low",1,"00-06",84,18,6,0.00844298711239101,1,0,1,1,0,1,1,0,0,1
7105336,3,1,2895,"06","05",FALSE,"low",1,"00-06",58,11,3,0.174671871608966,0,1,0,0,0,1,0,0,0,1
7230152,2,1,2350,"06","03",FALSE,"low",1,"00-06",216,11,9,0.123311779207741,1,0,1,0,1,0,0,0,0,0
7231519,0,1,2595,"06","05",FALSE,"low",1,"00-06",9,1,1,0.0761243077563279,0,0,0,0,1,0,0,0,0,0
7145921,2,1,2000,"06","03",TRUE,"medium",2,"00-06",30,20,2,0.141873648685656,1,0,1,0,0,0,0,0,0,0
7112314,3,3,18000,"06","02",TRUE,"low",1,"00-06",159,8,6,0.0642492919134511,1,1,1,1,0,0,0,0,1,0
7104891,2,1,3600,"06","05",FALSE,"low",1,"00-06",52,4,7,0.0508858576755852,0,1,0,1,1,0,1,1,1,1
7172700,0,1,2200,"06","08",FALSE,"low",1,"06-12",26,3,6,0.0799200695156064,1,1,1,0,0,1,0,1,0,1
7200298,2,1,3500,"06","05",FALSE,"low",1,"00-06",159,8,17,0.0568800880043259,1,1,1,1,1,1,1,1,1,0
7171498,2,1,2650,"06","07",FALSE,"high",3,"06-12",33,4,3,0.023886975350186,0,0,0,0,0,1,0,1,0,1
7154611,1,1,2600,"06","02",FALSE,"medium",2,"00-06",68,7,6,0.0819512891379958,1,1,1,0,0,0,0,1,1,0
7527148,1,1,2750,"06","02",FALSE,"low",1,"00-06",56,5,1,0.0850137498960019,0,0,0,0,0,0,0,1,0,0
7157154,0,1,2195,"06","11",FALSE,"high",3,"06-12",77,4,8,0.0557548167549617,1,0,1,0,1,1,0,1,1,0
7209350,3,1,4995,"06","05",FALSE,"high",3,"00-06",79,8,4,0.0192953365189676,0,1,0,0,0,0,0,0,1,1
7197474,1,1,2750,"06","02",FALSE,"low",1,"00-06",65,3,1,0.0786767583939489,0,1,0,0,0,0,0,0,0,0
7231004,1,1,4181,"06","04",FALSE,"low",1,"00-06",26,10,5,0.0353734953231922,1,0,1,1,1,0,1,0,0,0
7159380,0,1,3700,"06","15",FALSE,"low",1,"12-18",36,10,12,0.00564535662116117,1,1,1,1,1,1,1,1,1,1
7123572,1,1,4295,"06","02",FALSE,"low",1,"00-06",133,7,7,0.0406469658323987,0,0,0,1,1,0,1,0,1,0
7191368,0,1,2300,"06","05",FALSE,"medium",2,"00-06",40,7,4,0.0249140468687817,1,0,1,0,1,0,0,0,0,0
7152555,1,1,4195,"06","13",TRUE,"low",1,"12-18",0,0,1,0.0420180362627827,0,0,0,1,0,0,0,0,0,0
7089607,3,2,5600,"06","03",FALSE,"low",1,"00-06",62,6,11,0.00397822465177345,1,1,1,1,1,1,1,1,1,0
7146576,2,1,3000,"06","04",TRUE,"low",1,"00-06",0,0,2,0.0560238168226699,1,0,1,0,0,0,0,0,0,0
7154617,2,1,3495,"06","02",FALSE,"low",1,"00-06",66,5,2,0.0231632897356978,0,0,0,0,0,0,0,1,1,0
7088441,1,1.5,4000,"06","02",FALSE,"low",1,"00-06",62,9,8,0.0663027645832383,0,0,0,1,1,1,1,1,1,0
7193312,1,1,2750,"06","06",FALSE,"low",1,"00-06",0,9,3,0.0768656073376127,0,0,0,0,0,0,0,1,1,0
7221535,1,1,3150,"06","03",FALSE,"low",1,"00-06",48,4,8,0.0921987018963917,0,1,0,0,1,1,1,1,1,1
7142402,2,2,7700,"06","05",TRUE,"low",1,"00-06",0,19,2,0.00388828128869512,1,0,1,0,0,0,0,0,0,0
7135382,3,1,2995,"06","03",FALSE,"medium",2,"00-06",105,6,9,0.0736159008053274,1,1,1,0,1,1,0,1,1,0
7152982,1,1,5295,"06","14",TRUE,"medium",2,"12-18",49,10,3,0.0216124864691686,0,0,0,1,1,0,1,0,0,0
7158841,2,1,2495,"06","15",FALSE,"high",3,"12-18",36,6,4,0.0989294956591837,0,1,0,0,0,1,0,1,0,1
7106533,3,1,4995,"06","01",TRUE,"low",1,"00-06",61,6,3,0.00942510007267899,1,0,1,0,0,1,0,0,0,0
7112395,2,1,3190,"06","02",TRUE,"low",1,"00-06",45,5,4,0.041475254687341,0,0,0,1,1,1,0,1,0,0
7154174,0,1,2600,"06","02",FALSE,"low",1,"00-06",58,9,6,0.0450686735036648,0,1,0,1,1,1,0,1,1,0
7135662,1,1,4604,"06","03",FALSE,"low",1,"00-06",206,2,6,0.0568800880043259,1,0,1,1,1,1,1,0,0,0
7116134,0,1,2665,"06","03",FALSE,"low",1,"00-06",45,4,5,0.0194993413063091,1,0,1,0,1,1,1,0,0,0
7234345,1,1,4465,"06","17",FALSE,"low",1,"12-18",0,0,7,0.0872343128096925,1,0,1,1,1,0,1,0,1,0
7193206,1,1,3100,"06","06",FALSE,"medium",2,"00-06",100,5,4,0.0193168162847849,0,1,0,1,1,0,0,1,0,0
7216912,3,1,5295,"06","06",TRUE,"low",1,"00-06",68,7,4,0.0182048859205435,0,1,0,0,0,0,0,1,0,0
7095936,1,1,3360,"06","02",FALSE,"low",1,"00-06",25,4,2,0.0443778772743791,0,0,0,1,1,0,0,0,0,0
7093169,2,1,3025,"06","06",FALSE,"low",1,"00-06",66,4,12,0.00553275260426542,1,1,1,1,1,1,1,1,1,0
7144609,1,1,1795,"06","01",TRUE,"medium",2,"00-06",73,0,3,0.110666411396501,1,0,1,0,0,0,0,0,0,1
7167712,0,1,1825,"06","02",FALSE,"medium",2,"00-06",34,4,2,0.087936299964117,0,0,0,0,0,0,0,1,0,0
7206594,0,1,1900,"06","02",FALSE,"low",1,"00-06",62,5,4,0.0850488711940391,1,0,1,0,1,0,0,1,0,0
7202822,1,1,1525,"06","01",FALSE,"low",1,"00-06",16,7,1,0.176333016509616,0,0,0,0,0,0,0,0,0,1
7211664,1,1,2675,"06","08",FALSE,"low",1,"06-12",53,6,2,0.0589545495392801,0,1,0,0,0,0,0,1,0,0
7222295,1,1,2500,"06","14",FALSE,"medium",2,"12-18",27,5,4,0.099597038868528,1,0,1,0,0,1,0,0,1,0
7158858,4,2,7850,"06","15",FALSE,"medium",2,"12-18",82,7,10,0.0390827022016133,0,1,0,1,1,1,1,1,1,0
7167084,1,1,3700,"06","02",FALSE,"low",1,"00-06",36,2,7,0.0408745254575513,1,0,1,1,1,0,0,0,1,0
7147023,2,2,8480,"06","05",TRUE,"low",1,"00-06",68,45,3,0.0372850826924075,1,0,1,0,0,0,1,0,0,0
7222897,1,1,3500,"06","01",FALSE,"low",1,"00-06",0,0,8,0.041475254687341,1,0,1,1,1,0,1,0,1,0
7141466,1,1,2759,"06","04",TRUE,"medium",2,"00-06",42,6,8,0.0914471490609743,0,1,0,1,1,1,1,1,1,0
7180533,2,2,7150,"06","02",TRUE,"low",1,"00-06",42,8,11,0.0880217971378698,1,1,1,1,1,1,0,1,1,0
7098208,0,1,2290,"06","04",FALSE,"low",1,"00-06",42,4,6,0.0811778315267187,0,1,0,0,1,0,0,1,1,1
7205075,0,1,2700,"06","04",FALSE,"low",1,"00-06",63,3,7,0.0598357664894471,0,0,0,1,1,1,1,1,1,0
7167998,3,1,6500,"06","03",FALSE,"medium",2,"00-06",32,10,6,0.0246023590612774,1,1,1,0,1,0,0,1,1,0
7201569,2,1,3350,"06","06",FALSE,"medium",2,"00-06",82,7,7,0.0422874677816024,0,1,0,1,1,0,1,1,1,1
7116018,1,1,3400,"06","03",FALSE,"low",1,"00-06",0,5,5,0.0220687795625434,1,0,1,1,1,0,1,0,0,0
7134452,1,1,2050,"06","02",FALSE,"medium",2,"00-06",42,4,3,0.0486951199955384,1,1,1,0,0,0,0,0,0,0
7126258,1,1,2400,"06","05",FALSE,"low",1,"00-06",26,2,6,0.075359321330419,1,0,1,0,0,1,0,1,1,0
7159955,1,1.5,4700,"06","15",FALSE,"low",1,"12-18",76,7,5,0.0504672498892096,0,1,0,1,1,0,1,1,0,0
7138245,3,3,7195,"06","01",TRUE,"low",1,"00-06",33,0,4,0.0758564559637531,1,0,1,1,0,0,1,0,0,0
7131617,2,1,2384,"06","05",FALSE,"medium",2,"00-06",231,6,9,0.158034748619989,1,1,1,0,1,1,0,1,1,1
7171511,0,1,2300,"06","07",FALSE,"low",1,"06-12",23,4,3,0.0460831608223651,0,0,0,0,0,1,0,1,0,1
7156581,2,1,2200,"06","02",FALSE,"medium",2,"00-06",42,5,3,0.18045684611945,0,0,0,0,1,1,0,0,1,0
7192499,2,2,4380,"06","05",FALSE,"low",1,"00-06",128,7,15,0.0318494017428946,1,1,1,1,1,1,1,1,1,0
7135284,2,2,6095,"06","03",FALSE,"low",1,"00-06",0,15,5,0.0769161233512175,1,0,1,1,1,0,1,0,0,0
7171334,1,2,3000,"06","07",FALSE,"low",1,"06-12",91,6,6,0.0741139250841587,0,1,0,0,1,0,0,1,1,0
7171255,0,1,1795,"06","06",FALSE,"low",1,"00-06",78,3,2,0.0836992459427202,0,1,0,0,0,0,0,1,0,0
7177354,1,1,1600,"06","05",FALSE,"medium",2,"00-06",54,6,1,0.0849616831953155,0,0,0,0,1,0,0,0,0,0
